product_id,category,sub_category,veces_solicitado,unidades_totales_vendidas,ingresos_totales
OFF-JIF-10002184,Office Supplies,Envelopes,7,10,183.0
OFF-JIF-10002228,Office Supplies,Envelopes,3,6,300.0
OFF-JIF-10002275,Office Supplies,Envelopes,7,13,131.0
OFF-JIF-10002454,Office Supplies,Envelopes,3,5,110.0
OFF-JIF-10002621,Office Supplies,Envelopes,5,13,187.0
OFF-JIF-10002836,Office Supplies,Envelopes,1,4,186.0
OFF-JIF-10003115,Office Supplies,Envelopes,1,1,14.0
OFF-JIF-10003677,Office Supplies,Envelopes,2,7,56.0
OFF-JIF-10003842,Office Supplies,Envelopes,6,8,75.0
OFF-JIF-10003890,Office Supplies,Envelopes,3,3,44.0
OFF-JIF-10003976,Office Supplies,Envelopes,2,7,260.0
OFF-JIF-10004213,Office Supplies,Envelopes,2,2,40.0
OFF-JIF-10004450,Office Supplies,Envelopes,4,8,137.0
OFF-JIF-10004616,Office Supplies,Envelopes,3,8,226.0
OFF-JIF-10004747,Office Supplies,Envelopes,4,16,367.0
OFF-JIF-10004777,Office Supplies,Envelopes,3,5,13.0
OFF-JIF-10004822,Office Supplies,Envelopes,3,9,328.0
OFF-KIT-10000099,Office Supplies,Appliances,4,9,1272.172
OFF-KIT-10000624,Office Supplies,Appliances,2,4,138.0
OFF-KIT-10000717,Office Supplies,Appliances,4,6,500.0
OFF-KIT-10000964,Office Supplies,Appliances,3,7,480.0
OFF-KIT-10001040,Office Supplies,Appliances,1,2,140.0
OFF-KIT-10001213,Office Supplies,Appliances,1,2,1.055
OFF-KIT-10001245,Office Supplies,Appliances,2,3,155.0
OFF-KIT-10001380,Office Supplies,Appliances,3,6,621.239
OFF-KIT-10001609,Office Supplies,Appliances,2,3,169.0
OFF-KIT-10001791,Office Supplies,Appliances,3,5,843.052
OFF-KIT-10001899,Office Supplies,Appliances,5,8,628.0
OFF-KIT-10002357,Office Supplies,Appliances,3,4,339.0
OFF-KIT-10002678,Office Supplies,Appliances,4,10,491.0
OFF-KIT-10002828,Office Supplies,Appliances,3,8,1235.234
OFF-KIT-10003337,Office Supplies,Appliances,2,3,746.0
OFF-KIT-10003611,Office Supplies,Appliances,4,5,1711.1399999999999
OFF-KIT-10003683,Office Supplies,Appliances,3,8,802.425
OFF-KIT-10003757,Office Supplies,Appliances,1,2,317.0
OFF-KIT-10003938,Office Supplies,Appliances,3,3,145.0
OFF-KIT-10003990,Office Supplies,Appliances,2,3,258.0
OFF-KIT-10004058,Office Supplies,Appliances,3,8,741.41
OFF-KIT-10004515,Office Supplies,Appliances,5,7,2172.0
OFF-KIT-10004732,Office Supplies,Appliances,2,3,158.0
OFF-KLE-10000050,Office Supplies,Supplies,5,6,247.0
OFF-KLE-10000228,Office Supplies,Supplies,6,11,253.0
OFF-KLE-10000296,Office Supplies,Supplies,6,15,291.0
OFF-KLE-10000466,Office Supplies,Supplies,3,9,130.0
OFF-KLE-10000527,Office Supplies,Supplies,5,8,147.0
OFF-KLE-10000552,Office Supplies,Supplies,4,6,244.0
OFF-KLE-10001317,Office Supplies,Supplies,7,9,116.0
OFF-KLE-10001381,Office Supplies,Supplies,1,1,10.0
OFF-KLE-10001644,Office Supplies,Supplies,7,13,507.0
OFF-KLE-10001699,Office Supplies,Supplies,4,9,258.0
OFF-KLE-10001794,Office Supplies,Supplies,7,16,300.0
OFF-KLE-10002118,Office Supplies,Supplies,5,11,112.0
OFF-KLE-10002292,Office Supplies,Supplies,2,5,109.0
OFF-KLE-10002340,Office Supplies,Supplies,4,9,319.0
OFF-KLE-10002550,Office Supplies,Supplies,3,6,114.0
OFF-KLE-10002869,Office Supplies,Supplies,7,21,555.0
OFF-KLE-10003227,Office Supplies,Supplies,3,7,64.0
OFF-KLE-10003497,Office Supplies,Supplies,5,21,642.0
OFF-KLE-10004112,Office Supplies,Supplies,3,5,167.0
OFF-KLE-10004543,Office Supplies,Supplies,5,10,136.0
OFF-KLE-10004581,Office Supplies,Supplies,5,18,774.0
OFF-KLE-10004673,Office Supplies,Supplies,4,10,247.0
OFF-KLE-10004771,Office Supplies,Supplies,6,10,372.0
OFF-KRA-10000113,Office Supplies,Envelopes,5,6,102.0
OFF-KRA-10000117,Office Supplies,Envelopes,4,12,312.0
OFF-KRA-10000492,Office Supplies,Envelopes,2,2,35.0
OFF-KRA-10000534,Office Supplies,Envelopes,4,5,212.0
OFF-KRA-10000695,Office Supplies,Envelopes,3,6,98.0
OFF-KRA-10000916,Office Supplies,Envelopes,8,12,486.0
OFF-KRA-10001807,Office Supplies,Envelopes,6,18,521.0
OFF-KRA-10001967,Office Supplies,Envelopes,6,13,260.0
OFF-KRA-10002085,Office Supplies,Envelopes,2,7,43.0
OFF-KRA-10002094,Office Supplies,Envelopes,3,4,45.0
OFF-KRA-10002126,Office Supplies,Envelopes,1,8,122.0
OFF-KRA-10002170,Office Supplies,Envelopes,5,9,147.0
OFF-KRA-10002406,Office Supplies,Envelopes,5,6,236.0
OFF-KRA-10002441,Office Supplies,Envelopes,1,1,19.0
OFF-KRA-10002752,Office Supplies,Envelopes,4,5,40.0
OFF-KRA-10002789,Office Supplies,Envelopes,7,16,280.0
OFF-KRA-10002828,Office Supplies,Envelopes,3,5,87.0
OFF-KRA-10003337,Office Supplies,Envelopes,4,17,599.0
OFF-KRA-10003816,Office Supplies,Envelopes,3,6,222.0
OFF-KRA-10004192,Office Supplies,Envelopes,1,1,26.0
OFF-KRA-10004624,Office Supplies,Envelopes,2,2,40.0
OFF-KRA-10004876,Office Supplies,Envelopes,3,7,273.0
OFF-KRA-10004892,Office Supplies,Envelopes,5,13,111.0
OFF-LA-10000039,Office Supplies,Labels,6,19,171.0
OFF-LA-10000073,Office Supplies,Labels,6,25,131.0
OFF-LA-10000081,Office Supplies,Labels,4,14,51.0
OFF-LA-10000095,Office Supplies,Labels,8,31,146.0
OFF-LA-10000108,Office Supplies,Labels,4,12,144.0
OFF-LA-10000114,Office Supplies,Labels,1,6,36.0
OFF-LA-10000116,Office Supplies,Labels,4,12,45.0
OFF-LA-10000121,Office Supplies,Labels,3,15,91.0
OFF-LA-10000134,Office Supplies,Labels,11,38,243.0
OFF-LA-10000151,Office Supplies,Labels,3,9,37.0
OFF-LA-10000155,Office Supplies,Labels,1,3,9.0
OFF-LA-10000157,Office Supplies,Labels,2,6,66.0
OFF-LA-10000190,Office Supplies,Labels,5,23,98.0
OFF-LA-10000195,Office Supplies,Labels,5,25,202.0
OFF-LA-10000203,Office Supplies,Labels,10,40,150.0
OFF-LA-10000216,Office Supplies,Labels,5,11,59.0
OFF-LA-10000219,Office Supplies,Labels,8,35,212.0
OFF-LA-10000220,Office Supplies,Labels,1,2,12.0
OFF-LA-10000236,Office Supplies,Labels,6,19,143.0
OFF-LA-10000240,Office Supplies,Labels,7,23,154.0
OFF-LA-10000244,Office Supplies,Labels,6,28,266.0
OFF-LA-10000248,Office Supplies,Labels,6,19,68.0
OFF-LA-10000262,Office Supplies,Labels,6,23,56.0
OFF-LA-10000271,Office Supplies,Labels,5,15,165.0
OFF-LA-10000276,Office Supplies,Labels,6,21,118.0
OFF-LA-10000296,Office Supplies,Labels,4,13,136.0
OFF-LA-10000305,Office Supplies,Labels,4,16,97.0
OFF-LA-10000321,Office Supplies,Labels,2,4,25.0
OFF-LA-10000322,Office Supplies,Labels,5,23,132.0
OFF-LA-10000334,Office Supplies,Labels,6,29,211.0
OFF-LA-10000341,Office Supplies,Labels,2,8,96.0
OFF-LA-10000345,Office Supplies,Labels,2,10,48.0
OFF-LA-10000356,Office Supplies,Labels,5,16,100.0
OFF-LA-10000370,Office Supplies,Labels,7,29,273.0
OFF-LA-10000379,Office Supplies,Labels,7,25,255.0
OFF-LA-10000404,Office Supplies,Labels,5,17,196.0
OFF-LA-10000407,Office Supplies,Labels,4,20,96.0
OFF-LA-10000413,Office Supplies,Labels,8,29,206.0
OFF-LA-10000414,Office Supplies,Labels,4,15,155.0
OFF-LA-10000425,Office Supplies,Labels,13,56,544.0
OFF-LA-10000436,Office Supplies,Labels,3,14,95.0
OFF-LA-10000438,Office Supplies,Labels,2,8,87.0
OFF-LA-10000443,Office Supplies,Labels,8,22,67.0
OFF-LA-10000448,Office Supplies,Labels,10,32,166.0
OFF-LA-10000452,Office Supplies,Labels,6,17,51.0
OFF-LA-10000471,Office Supplies,Labels,4,17,172.0
OFF-LA-10000473,Office Supplies,Labels,1,2,17.0
OFF-LA-10000476,Office Supplies,Labels,2,5,20.0
OFF-LA-10000477,Office Supplies,Labels,3,10,46.0
OFF-LA-10000483,Office Supplies,Labels,1,2,14.0
OFF-LA-10000495,Office Supplies,Labels,2,10,18.0
OFF-LA-10000506,Office Supplies,Labels,10,43,373.0
OFF-LA-10000508,Office Supplies,Labels,5,21,139.0
OFF-LA-10000519,Office Supplies,Labels,6,26,186.0
OFF-LA-10000536,Office Supplies,Labels,3,13,143.0
OFF-LA-10000540,Office Supplies,Labels,5,20,85.0
OFF-LA-10000553,Office Supplies,Labels,2,5,30.0
OFF-LA-10000560,Office Supplies,Labels,1,4,23.0
OFF-LA-10000590,Office Supplies,Labels,3,15,197.0
OFF-LA-10000598,Office Supplies,Labels,6,31,142.0
OFF-LA-10000604,Office Supplies,Labels,4,19,242.0
OFF-LA-10000615,Office Supplies,Labels,7,39,267.0
OFF-LA-10000624,Office Supplies,Labels,7,31,246.0
OFF-LA-10000633,Office Supplies,Labels,6,24,115.0
OFF-LA-10000634,Office Supplies,Labels,4,13,33.0
OFF-LA-10000635,Office Supplies,Labels,4,11,109.0
OFF-LA-10000648,Office Supplies,Labels,7,28,177.0
OFF-LA-10000658,Office Supplies,Labels,6,27,264.0
OFF-LA-10000668,Office Supplies,Labels,10,40,352.0
OFF-LA-10000685,Office Supplies,Labels,1,1,12.0
OFF-LA-10000688,Office Supplies,Labels,5,16,148.0
OFF-LA-10000692,Office Supplies,Labels,6,33,200.0
OFF-LA-10000700,Office Supplies,Labels,3,6,68.0
OFF-LA-10000707,Office Supplies,Labels,11,53,464.0
OFF-LA-10000709,Office Supplies,Labels,3,9,118.0
OFF-LA-10000713,Office Supplies,Labels,1,4,21.0
OFF-LA-10000714,Office Supplies,Labels,5,14,43.0
OFF-LA-10000732,Office Supplies,Labels,8,34,179.0
OFF-LA-10000738,Office Supplies,Labels,7,25,113.0
OFF-LA-10000757,Office Supplies,Labels,1,6,62.0
OFF-LA-10000760,Office Supplies,Labels,6,23,157.0
OFF-LA-10000765,Office Supplies,Labels,6,26,186.0
OFF-LA-10000767,Office Supplies,Labels,2,4,44.0
OFF-LA-10000779,Office Supplies,Labels,2,6,40.0
OFF-LA-10000784,Office Supplies,Labels,5,10,71.0
OFF-LA-10000793,Office Supplies,Labels,2,12,90.0
OFF-LA-10000818,Office Supplies,Labels,1,4,26.0
OFF-LA-10000845,Office Supplies,Labels,7,21,53.0
OFF-LA-10000861,Office Supplies,Labels,3,14,180.0
OFF-LA-10000869,Office Supplies,Labels,4,18,171.0
OFF-LA-10000879,Office Supplies,Labels,9,44,331.0
OFF-LA-10000880,Office Supplies,Labels,3,9,89.0
OFF-LA-10000897,Office Supplies,Labels,4,11,49.0
OFF-LA-10000901,Office Supplies,Labels,1,4,37.0
OFF-LA-10000927,Office Supplies,Labels,1,3,7.0
OFF-LA-10000934,Office Supplies,Labels,5,10,70.0
OFF-LA-10000950,Office Supplies,Labels,5,19,196.0
OFF-LA-10000959,Office Supplies,Labels,2,3,15.0
OFF-LA-10000970,Office Supplies,Labels,3,8,45.0
OFF-LA-10000973,Office Supplies,Labels,3,7,18.0
OFF-LA-10000984,Office Supplies,Labels,4,13,81.0
OFF-LA-10000989,Office Supplies,Labels,5,16,42.0
OFF-LA-10000990,Office Supplies,Labels,7,24,168.0
OFF-LA-10001019,Office Supplies,Labels,6,21,181.0
OFF-LA-10001026,Office Supplies,Labels,2,9,54.0
OFF-LA-10001028,Office Supplies,Labels,4,12,77.0
OFF-LA-10001038,Office Supplies,Labels,6,28,197.0
OFF-LA-10001045,Office Supplies,Labels,6,18,44.0
OFF-LA-10001063,Office Supplies,Labels,3,9,51.0
OFF-LA-10001065,Office Supplies,Labels,5,16,74.0
OFF-LA-10001067,Office Supplies,Labels,1,7,21.0
OFF-LA-10001074,Office Supplies,Labels,6,39,421.0
OFF-LA-10001075,Office Supplies,Labels,2,6,60.0
OFF-LA-10001092,Office Supplies,Labels,1,2,17.0
OFF-LA-10001154,Office Supplies,Labels,4,19,149.0
OFF-LA-10001158,Office Supplies,Labels,7,28,278.0
OFF-LA-10001169,Office Supplies,Labels,4,30,186.0
OFF-LA-10001170,Office Supplies,Labels,2,5,47.0
OFF-LA-10001175,Office Supplies,Labels,4,17,47.0
OFF-LA-10001184,Office Supplies,Labels,6,21,229.0
OFF-LA-10001185,Office Supplies,Labels,4,10,60.0
OFF-LA-10001187,Office Supplies,Labels,2,8,102.0
OFF-LA-10001188,Office Supplies,Labels,2,14,112.0
OFF-LA-10001191,Office Supplies,Labels,5,16,112.0
OFF-LA-10001194,Office Supplies,Labels,1,5,39.0
OFF-LA-10001202,Office Supplies,Labels,1,3,9.0
OFF-LA-10001215,Office Supplies,Labels,1,1,9.0
OFF-LA-10001228,Office Supplies,Labels,1,2,5.0
OFF-LA-10001229,Office Supplies,Labels,2,4,26.0
OFF-LA-10001230,Office Supplies,Labels,3,16,75.0
OFF-LA-10001246,Office Supplies,Labels,2,4,26.0
OFF-LA-10001256,Office Supplies,Labels,1,4,6.0
OFF-LA-10001265,Office Supplies,Labels,5,18,151.0
OFF-LA-10001284,Office Supplies,Labels,5,22,162.0
OFF-LA-10001287,Office Supplies,Labels,1,2,4.0
OFF-LA-10001292,Office Supplies,Labels,7,31,178.0
OFF-LA-10001294,Office Supplies,Labels,3,9,52.0
OFF-LA-10001297,Office Supplies,Labels,6,24,249.0
OFF-LA-10001299,Office Supplies,Labels,4,11,77.0
OFF-LA-10001312,Office Supplies,Labels,6,22,136.0
OFF-LA-10001317,Office Supplies,Labels,5,15,47.0
OFF-LA-10001375,Office Supplies,Labels,4,10,80.0
OFF-LA-10001383,Office Supplies,Labels,1,8,38.0
OFF-LA-10001402,Office Supplies,Labels,5,16,215.0
OFF-LA-10001404,Office Supplies,Labels,4,13,44.0
OFF-LA-10001413,Office Supplies,Labels,7,25,267.0
OFF-LA-10001417,Office Supplies,Labels,1,2,10.0
OFF-LA-10001444,Office Supplies,Labels,4,11,42.0
OFF-LA-10001469,Office Supplies,Labels,3,14,62.0
OFF-LA-10001471,Office Supplies,Labels,2,16,92.0
OFF-LA-10001474,Office Supplies,Labels,4,20,575.0
OFF-LA-10001484,Office Supplies,Labels,5,18,108.0
OFF-LA-10001497,Office Supplies,Labels,5,12,45.0
OFF-LA-10001538,Office Supplies,Labels,1,2,11.0
OFF-LA-10001541,Office Supplies,Labels,3,17,189.0
OFF-LA-10001546,Office Supplies,Labels,5,20,176.0
OFF-LA-10001548,Office Supplies,Labels,7,26,191.0
OFF-LA-10001549,Office Supplies,Labels,2,9,97.0
OFF-LA-10001569,Office Supplies,Labels,11,40,177.0
OFF-LA-10001582,Office Supplies,Labels,2,13,27.0
OFF-LA-10001607,Office Supplies,Labels,6,18,195.0
OFF-LA-10001613,Office Supplies,Labels,13,44,117.0
OFF-LA-10001618,Office Supplies,Labels,5,28,245.0
OFF-LA-10001633,Office Supplies,Labels,3,5,44.0
OFF-LA-10001634,Office Supplies,Labels,7,22,189.0
OFF-LA-10001641,Office Supplies,Labels,8,35,106.0
OFF-LA-10001658,Office Supplies,Labels,6,24,142.0
OFF-LA-10001669,Office Supplies,Labels,2,6,56.0
OFF-LA-10001672,Office Supplies,Labels,8,40,385.0
OFF-LA-10001676,Office Supplies,Labels,5,16,113.0
OFF-LA-10001677,Office Supplies,Labels,3,17,125.0
OFF-LA-10001701,Office Supplies,Labels,7,29,109.0
OFF-LA-10001719,Office Supplies,Labels,1,2,27.0
OFF-LA-10001731,Office Supplies,Labels,8,20,177.0
OFF-LA-10001738,Office Supplies,Labels,4,11,116.0
OFF-LA-10001764,Office Supplies,Labels,7,30,103.0
OFF-LA-10001771,Office Supplies,Labels,5,22,94.0
OFF-LA-10001778,Office Supplies,Labels,3,9,70.0
OFF-LA-10001793,Office Supplies,Labels,2,7,49.0
OFF-LA-10001800,Office Supplies,Labels,6,24,178.0
OFF-LA-10001803,Office Supplies,Labels,3,14,91.0
OFF-LA-10001830,Office Supplies,Labels,8,47,242.0
OFF-LA-10001831,Office Supplies,Labels,5,15,140.0
OFF-LA-10001833,Office Supplies,Labels,5,18,201.0
OFF-LA-10001839,Office Supplies,Labels,3,8,66.0
OFF-LA-10001865,Office Supplies,Labels,1,2,15.0
OFF-LA-10001867,Office Supplies,Labels,4,11,86.0
OFF-LA-10001873,Office Supplies,Labels,1,3,17.0
OFF-LA-10001915,Office Supplies,Labels,3,18,211.0
OFF-LA-10001924,Office Supplies,Labels,1,9,27.0
OFF-LA-10001930,Office Supplies,Labels,2,6,48.0
OFF-LA-10001934,Office Supplies,Labels,4,15,110.0
OFF-LA-10001942,Office Supplies,Labels,7,34,236.0
OFF-LA-10001982,Office Supplies,Labels,5,20,72.0
OFF-LA-10002015,Office Supplies,Labels,5,15,53.0
OFF-LA-10002020,Office Supplies,Labels,6,29,277.0
OFF-LA-10002029,Office Supplies,Labels,6,31,168.0
OFF-LA-10002034,Office Supplies,Labels,4,18,89.0
OFF-LA-10002037,Office Supplies,Labels,2,10,83.0
OFF-LA-10002043,Office Supplies,Labels,5,16,159.0
OFF-LA-10002063,Office Supplies,Labels,7,31,145.0
OFF-LA-10002068,Office Supplies,Labels,10,51,334.0
OFF-LA-10002086,Office Supplies,Labels,3,10,109.0
OFF-LA-10002088,Office Supplies,Labels,7,16,77.0
OFF-LA-10002107,Office Supplies,Labels,9,24,224.0
OFF-LA-10002123,Office Supplies,Labels,3,9,97.0
OFF-LA-10002139,Office Supplies,Labels,9,34,341.0
OFF-LA-10002159,Office Supplies,Labels,4,8,85.0
OFF-LA-10002180,Office Supplies,Labels,7,23,280.0
OFF-LA-10002183,Office Supplies,Labels,7,20,108.0
OFF-LA-10002195,Office Supplies,Labels,5,30,92.0
OFF-LA-10002199,Office Supplies,Labels,7,20,104.0
OFF-LA-10002225,Office Supplies,Labels,3,14,165.0
OFF-LA-10002258,Office Supplies,Labels,5,16,68.0
OFF-LA-10002271,Office Supplies,Labels,5,16,48.0
OFF-LA-10002272,Office Supplies,Labels,7,27,201.0
OFF-LA-10002289,Office Supplies,Labels,7,30,206.0
OFF-LA-10002295,Office Supplies,Labels,7,29,200.0
OFF-LA-10002312,Office Supplies,Labels,5,13,177.0
OFF-LA-10002319,Office Supplies,Labels,5,13,88.0
OFF-LA-10002323,Office Supplies,Labels,3,15,105.0
OFF-LA-10002324,Office Supplies,Labels,3,14,117.0
OFF-LA-10002325,Office Supplies,Labels,1,6,65.0
OFF-LA-10002334,Office Supplies,Labels,13,51,430.0
OFF-LA-10002337,Office Supplies,Labels,1,2,24.0
OFF-LA-10002353,Office Supplies,Labels,3,12,110.0
OFF-LA-10002354,Office Supplies,Labels,5,20,168.0
OFF-LA-10002364,Office Supplies,Labels,6,33,349.0
OFF-LA-10002368,Office Supplies,Labels,3,7,17.0
OFF-LA-10002381,Office Supplies,Labels,2,8,24.0
OFF-LA-10002389,Office Supplies,Labels,2,11,54.0
OFF-LA-10002401,Office Supplies,Labels,6,23,138.0
OFF-LA-10002465,Office Supplies,Labels,5,18,168.0
OFF-LA-10002469,Office Supplies,Labels,5,23,143.0
OFF-LA-10002473,Office Supplies,Labels,1,4,9.0
OFF-LA-10002475,Office Supplies,Labels,6,18,122.0
OFF-LA-10002486,Office Supplies,Labels,5,20,155.0
OFF-LA-10002490,Office Supplies,Labels,2,7,45.0
OFF-LA-10002493,Office Supplies,Labels,7,17,158.0
OFF-LA-10002523,Office Supplies,Labels,1,7,43.0
OFF-LA-10002544,Office Supplies,Labels,5,16,121.0
OFF-LA-10002559,Office Supplies,Labels,2,4,35.0
OFF-LA-10002575,Office Supplies,Labels,6,35,246.0
OFF-LA-10002596,Office Supplies,Labels,5,18,118.0
OFF-LA-10002598,Office Supplies,Labels,6,13,83.0
OFF-LA-10002609,Office Supplies,Labels,5,24,206.0
OFF-LA-10002625,Office Supplies,Labels,5,13,61.0
OFF-LA-10002630,Office Supplies,Labels,6,31,258.0
OFF-LA-10002633,Office Supplies,Labels,7,28,221.0
OFF-LA-10002635,Office Supplies,Labels,4,13,65.0
OFF-LA-10002650,Office Supplies,Labels,7,25,150.0
OFF-LA-10002651,Office Supplies,Labels,5,19,61.0
OFF-LA-10002673,Office Supplies,Labels,4,12,55.0
OFF-LA-10002674,Office Supplies,Labels,6,34,359.0
OFF-LA-10002681,Office Supplies,Labels,4,13,57.0
OFF-LA-10002688,Office Supplies,Labels,1,3,5.0
OFF-LA-10002703,Office Supplies,Labels,5,22,202.0
OFF-LA-10002731,Office Supplies,Labels,3,14,72.0
OFF-LA-10002733,Office Supplies,Labels,7,28,216.0
OFF-LA-10002741,Office Supplies,Labels,6,17,162.0
OFF-LA-10002744,Office Supplies,Labels,2,3,15.0
OFF-LA-10002752,Office Supplies,Labels,6,17,194.0
OFF-LA-10002762,Office Supplies,Labels,8,51,639.0
OFF-LA-10002765,Office Supplies,Labels,7,24,186.0
OFF-LA-10002770,Office Supplies,Labels,1,2,12.0
OFF-LA-10002782,Office Supplies,Labels,5,16,65.0
OFF-LA-10002787,Office Supplies,Labels,6,24,90.0
OFF-LA-10002805,Office Supplies,Labels,2,5,63.0
OFF-LA-10002806,Office Supplies,Labels,11,46,460.0
OFF-LA-10002821,Office Supplies,Labels,3,10,68.0
OFF-LA-10002827,Office Supplies,Labels,3,12,37.0
OFF-LA-10002848,Office Supplies,Labels,5,18,112.0
OFF-LA-10002851,Office Supplies,Labels,2,4,46.0
OFF-LA-10002868,Office Supplies,Labels,5,16,100.0
OFF-LA-10002875,Office Supplies,Labels,4,22,196.0
OFF-LA-10002876,Office Supplies,Labels,3,7,51.0
OFF-LA-10002883,Office Supplies,Labels,3,10,56.0
OFF-LA-10002895,Office Supplies,Labels,7,26,173.0
OFF-LA-10002900,Office Supplies,Labels,1,2,9.0
OFF-LA-10002927,Office Supplies,Labels,7,19,118.0
OFF-LA-10002939,Office Supplies,Labels,8,25,247.0
OFF-LA-10002943,Office Supplies,Labels,2,5,48.0
OFF-LA-10002945,Office Supplies,Labels,6,29,153.0
OFF-LA-10002964,Office Supplies,Labels,5,26,256.0
OFF-LA-10002972,Office Supplies,Labels,6,19,100.0
OFF-LA-10002974,Office Supplies,Labels,5,16,123.0
OFF-LA-10002980,Office Supplies,Labels,3,12,66.0
OFF-LA-10002992,Office Supplies,Labels,7,25,205.0
OFF-LA-10002995,Office Supplies,Labels,4,12,103.0
OFF-LA-10002996,Office Supplies,Labels,3,10,107.0
OFF-LA-10003057,Office Supplies,Labels,1,2,18.0
OFF-LA-10003058,Office Supplies,Labels,2,5,42.0
OFF-LA-10003077,Office Supplies,Labels,2,8,59.0
OFF-LA-10003084,Office Supplies,Labels,5,27,242.0
OFF-LA-10003090,Office Supplies,Labels,2,11,50.0
OFF-LA-10003119,Office Supplies,Labels,1,4,32.0
OFF-LA-10003121,Office Supplies,Labels,3,17,67.0
OFF-LA-10003132,Office Supplies,Labels,8,29,180.0
OFF-LA-10003140,Office Supplies,Labels,7,24,105.0
OFF-LA-10003141,Office Supplies,Labels,12,47,413.0
OFF-LA-10003148,Office Supplies,Labels,5,16,96.0
OFF-LA-10003155,Office Supplies,Labels,1,2,8.0
OFF-LA-10003190,Office Supplies,Labels,9,30,80.0
OFF-LA-10003210,Office Supplies,Labels,10,45,423.0
OFF-LA-10003215,Office Supplies,Labels,3,9,49.0
OFF-LA-10003217,Office Supplies,Labels,5,25,191.0
OFF-LA-10003223,Office Supplies,Labels,6,19,88.0
OFF-LA-10003231,Office Supplies,Labels,2,4,15.0
OFF-LA-10003233,Office Supplies,Labels,6,24,238.0
OFF-LA-10003236,Office Supplies,Labels,7,30,94.0
OFF-LA-10003271,Office Supplies,Labels,8,34,203.0
OFF-LA-10003273,Office Supplies,Labels,5,17,140.0
OFF-LA-10003278,Office Supplies,Labels,2,10,114.0
OFF-LA-10003283,Office Supplies,Labels,12,58,452.0
OFF-LA-10003285,Office Supplies,Labels,7,25,116.0
OFF-LA-10003290,Office Supplies,Labels,6,16,73.0
OFF-LA-10003295,Office Supplies,Labels,6,23,247.0
OFF-LA-10003297,Office Supplies,Labels,1,2,22.0
OFF-LA-10003327,Office Supplies,Labels,4,16,90.0
OFF-LA-10003337,Office Supplies,Labels,10,39,253.0
OFF-LA-10003338,Office Supplies,Labels,9,41,364.0
OFF-LA-10003372,Office Supplies,Labels,5,15,53.0
OFF-LA-10003376,Office Supplies,Labels,1,6,33.0
OFF-LA-10003379,Office Supplies,Labels,6,15,147.0
OFF-LA-10003381,Office Supplies,Labels,15,48,424.0
OFF-LA-10003388,Office Supplies,Labels,1,2,6.0
OFF-LA-10003390,Office Supplies,Labels,4,12,108.0
OFF-LA-10003396,Office Supplies,Labels,12,46,528.0
OFF-LA-10003422,Office Supplies,Labels,6,25,173.0
OFF-LA-10003435,Office Supplies,Labels,10,34,246.0
OFF-LA-10003437,Office Supplies,Labels,8,27,221.0
OFF-LA-10003444,Office Supplies,Labels,2,8,88.0
OFF-LA-10003459,Office Supplies,Labels,3,9,64.0
OFF-LA-10003487,Office Supplies,Labels,6,12,62.0
OFF-LA-10003498,Office Supplies,Labels,4,18,265.0
OFF-LA-10003503,Office Supplies,Labels,6,17,93.0
OFF-LA-10003505,Office Supplies,Labels,7,26,263.0
OFF-LA-10003510,Office Supplies,Labels,11,43,1233.0
OFF-LA-10003511,Office Supplies,Labels,5,15,75.0
OFF-LA-10003515,Office Supplies,Labels,4,12,100.0
OFF-LA-10003537,Office Supplies,Labels,2,5,63.0
OFF-LA-10003551,Office Supplies,Labels,2,16,102.0
OFF-LA-10003583,Office Supplies,Labels,4,14,84.0
OFF-LA-10003591,Office Supplies,Labels,6,21,202.0
OFF-LA-10003594,Office Supplies,Labels,4,15,74.0
OFF-LA-10003610,Office Supplies,Labels,7,29,264.0
OFF-LA-10003617,Office Supplies,Labels,4,15,94.0
OFF-LA-10003627,Office Supplies,Labels,5,17,63.0
OFF-LA-10003644,Office Supplies,Labels,9,36,267.0
OFF-LA-10003663,Office Supplies,Labels,3,13,35.0
OFF-LA-10003674,Office Supplies,Labels,1,6,64.0
OFF-LA-10003678,Office Supplies,Labels,3,15,91.0
OFF-LA-10003699,Office Supplies,Labels,5,27,152.0
OFF-LA-10003714,Office Supplies,Labels,3,7,22.0
OFF-LA-10003717,Office Supplies,Labels,5,10,58.0
OFF-LA-10003720,Office Supplies,Labels,7,25,85.0
