product_code,popularidad_global,ventas_acumuladas,clientes_distintos,unidades_acumuladas
OFF-LA-10004008,2,24.0,2,10
OFF-LA-10004020,3,93.0,3,8
OFF-LA-10004034,5,159.0,5,22
OFF-LA-10004050,3,96.0,3,10
OFF-LA-10004055,2,15.0,2,3
OFF-LA-10004058,8,349.0,8,37
OFF-LA-10004062,4,102.0,4,12
OFF-LA-10004093,9,169.0,9,24
OFF-LA-10004094,2,44.0,2,6
OFF-LA-10004108,2,30.0,2,4
OFF-LA-10004112,1,67.0,1,10
OFF-LA-10004114,7,189.0,7,27
OFF-LA-10004122,4,212.0,4,17
OFF-LA-10004132,4,129.0,4,10
OFF-LA-10004137,1,39.0,1,6
OFF-LA-10004148,4,120.0,4,13
OFF-LA-10004164,5,116.0,5,14
OFF-LA-10004166,1,19.0,1,4
OFF-LA-10004178,3,45.0,3,12
OFF-LA-10004181,1,12.0,1,2
OFF-LA-10004182,3,61.0,3,7
OFF-LA-10004234,2,32.0,2,5
OFF-LA-10004239,4,86.0,4,16
OFF-LA-10004272,2,12.0,2,4
OFF-LA-10004280,2,173.0,2,17
OFF-LA-10004285,5,204.0,5,19
OFF-LA-10004312,3,66.0,3,15
OFF-LA-10004318,5,104.0,5,17
OFF-LA-10004320,2,30.0,2,4
OFF-LA-10004332,6,133.0,6,22
OFF-LA-10004345,4,57.0,4,13
OFF-LA-10004370,5,190.0,5,33
OFF-LA-10004398,5,236.0,5,20
OFF-LA-10004400,2,139.0,2,14
OFF-LA-10004409,5,54.0,5,20
OFF-LA-10004411,1,57.0,1,6
OFF-LA-10004425,5,55.0,5,21
OFF-LA-10004430,9,286.0,9,27
OFF-LA-10004462,1,6.0,1,1
OFF-LA-10004484,10,138.0,10,37
OFF-LA-10004487,1,45.0,1,4
OFF-LA-10004488,5,234.0,5,25
OFF-LA-10004495,9,152.0,9,40
OFF-LA-10004519,8,329.0,8,46
OFF-LA-10004538,7,187.0,7,28
OFF-LA-10004543,1,7.0,1,3
OFF-LA-10004544,7,373.0,7,28
OFF-LA-10004545,5,236.0,5,20
OFF-LA-10004559,6,67.0,6,24
OFF-LA-10004576,5,47.0,5,10
OFF-LA-10004594,4,124.0,4,11
OFF-LA-10004614,3,75.0,3,14
OFF-LA-10004623,7,171.0,7,27
OFF-LA-10004648,5,210.0,5,23
OFF-LA-10004677,2,27.0,2,9
OFF-LA-10004689,5,84.0,5,32
OFF-LA-10004700,1,3.0,1,1
OFF-LA-10004709,4,98.0,4,14
OFF-LA-10004714,1,5.0,1,1
OFF-LA-10004727,5,146.0,5,19
OFF-LA-10004737,8,437.0,8,41
OFF-LA-10004738,4,122.0,4,12
OFF-LA-10004744,5,205.0,5,18
OFF-LA-10004745,8,157.0,8,24
OFF-LA-10004747,6,228.0,6,27
OFF-LA-10004749,9,239.0,9,40
OFF-LA-10004753,6,162.0,5,26
OFF-LA-10004756,7,242.0,7,28
OFF-LA-10004761,3,54.0,3,8
OFF-LA-10004774,1,12.0,1,1
OFF-LA-10004777,10,261.0,10,33
OFF-LA-10004795,3,72.0,3,10
OFF-LA-10004799,6,181.0,6,22
OFF-LA-10004832,4,134.0,4,13
OFF-LA-10004848,6,331.0,6,38
OFF-LA-10004853,6,84.0,6,19
OFF-LA-10004859,2,75.0,2,7
OFF-LA-10004877,3,57.0,3,9
OFF-LA-10004894,6,172.0,6,19
OFF-LA-10004916,1,69.0,1,6
OFF-LA-10004918,5,81.0,5,19
OFF-LA-10004919,7,320.0,7,34
OFF-LA-10004929,7,332.0,7,27
OFF-LA-10004933,3,50.0,3,10
OFF-LA-10004947,3,30.0,3,5
OFF-LA-10004964,1,10.0,1,2
OFF-LA-10004969,4,116.0,4,22
OFF-LA-10004972,2,48.0,2,5
OFF-NOV-10000092,5,54.0,5,6
OFF-NOV-10000141,3,120.0,3,18
OFF-NOV-10000512,5,112.0,5,11
OFF-NOV-10000721,1,8.0,1,1
OFF-NOV-10000787,4,69.0,4,7
OFF-NOV-10000808,5,34.0,5,10
OFF-NOV-10000986,2,12.0,2,5
OFF-NOV-10001238,2,26.0,2,3
OFF-NOV-10001568,8,134.0,8,12
OFF-NOV-10001753,3,22.0,3,5
OFF-NOV-10002258,1,41.0,1,4
OFF-NOV-10002610,1,48.0,1,6
OFF-NOV-10002952,5,74.0,5,14
OFF-NOV-10003180,3,19.0,3,3
OFF-NOV-10003401,3,48.0,3,4
OFF-NOV-10003499,3,52.0,3,5
OFF-NOV-10003578,3,49.0,3,4
OFF-NOV-10003964,3,15.0,3,3
OFF-NOV-10004048,5,67.0,5,8
OFF-NOV-10004223,3,30.0,3,4
OFF-NOV-10004585,3,55.0,3,6
OFF-NOV-10004671,4,69.0,4,7
OFF-NOV-10004680,5,130.0,5,16
OFF-NOV-10004968,3,40.0,3,5
OFF-OIC-10000121,3,56.0,3,4
OFF-OIC-10000189,2,100.0,2,5
OFF-OIC-10000492,5,95.0,5,8
OFF-OIC-10000855,4,84.0,4,6
OFF-OIC-10000988,3,51.0,3,3
OFF-OIC-10001056,5,234.0,5,16
OFF-OIC-10001155,9,184.0,9,14
OFF-OIC-10001477,3,68.0,3,6
OFF-OIC-10001921,3,62.0,3,7
OFF-OIC-10002160,3,55.0,3,4
OFF-OIC-10002161,4,123.0,4,10
OFF-OIC-10002266,3,28.0,3,4
OFF-OIC-10002625,5,83.0,5,6
OFF-OIC-10003028,2,34.0,2,3
OFF-OIC-10003366,4,144.0,4,14
OFF-OIC-10003518,5,111.0,5,9
OFF-OIC-10003879,4,131.0,4,8
OFF-OIC-10003978,4,26.0,4,4
OFF-OIC-10004253,4,39.0,4,5
OFF-OIC-10004255,2,24.0,2,2
OFF-OIC-10004536,4,178.0,4,16
OFF-OIC-10004622,1,6.0,1,1
OFF-OIC-10004810,2,44.0,2,3
OFF-OIC-10004999,2,36.0,2,3
OFF-PA-10000007,3,52.0,3,15
OFF-PA-10000019,8,209.0,8,36
OFF-PA-10000026,4,512.0,4,12
OFF-PA-10000029,6,94.0,6,17
OFF-PA-10000030,4,147.0,4,13
OFF-PA-10000032,9,721.0,8,38
OFF-PA-10000034,4,1067.0,4,23
OFF-PA-10000036,1,95.0,1,7
OFF-PA-10000048,3,61.0,3,6
OFF-PA-10000061,4,151.0,4,24
OFF-PA-10000062,5,858.0,5,17
OFF-PA-10000069,3,103.0,3,13
OFF-PA-10000070,4,277.0,4,13
OFF-PA-10000081,3,219.0,3,11
OFF-PA-10000091,3,136.0,3,10
OFF-PA-10000098,2,157.0,2,9
OFF-PA-10000100,8,1698.0,8,45
OFF-PA-10000108,4,170.0,4,13
OFF-PA-10000116,5,158.0,5,15
OFF-PA-10000127,11,766.0,11,46
OFF-PA-10000130,4,57.0,4,16
OFF-PA-10000141,4,27.0,4,14
OFF-PA-10000143,6,144.0,6,29
OFF-PA-10000157,10,768.0,10,39
OFF-PA-10000167,6,489.0,6,18
OFF-PA-10000174,6,152.0,6,18
OFF-PA-10000176,8,513.0,8,30
OFF-PA-10000194,3,161.0,3,7
OFF-PA-10000206,1,28.0,1,2
OFF-PA-10000210,1,100.0,1,5
OFF-PA-10000213,3,76.0,3,16
OFF-PA-10000215,7,368.0,7,29
OFF-PA-10000223,5,84.0,5,14
OFF-PA-10000232,5,71.0,5,12
OFF-PA-10000241,6,459.0,6,16
OFF-PA-10000246,5,136.0,5,15
OFF-PA-10000249,6,197.0,6,17
OFF-PA-10000273,6,743.0,6,24
OFF-PA-10000277,2,90.0,2,4
OFF-PA-10000289,6,110.0,6,18
OFF-PA-10000295,3,86.0,3,15
OFF-PA-10000300,4,301.0,4,12
OFF-PA-10000301,3,139.0,3,11
OFF-PA-10000302,9,509.0,9,21
OFF-PA-10000304,6,121.0,6,22
OFF-PA-10000308,1,17.0,1,4
OFF-PA-10000312,2,182.0,2,10
OFF-PA-10000317,2,255.0,2,10
OFF-PA-10000318,6,457.0,6,31
OFF-PA-10000320,3,87.0,3,9
OFF-PA-10000327,6,114.0,6,28
OFF-PA-10000344,10,700.0,10,40
OFF-PA-10000349,9,119.0,9,25
OFF-PA-10000350,2,51.0,2,6
OFF-PA-10000354,1,15.0,1,2
OFF-PA-10000357,16,2269.0,16,59
OFF-PA-10000362,8,211.0,8,25
OFF-PA-10000373,1,295.0,1,6
OFF-PA-10000380,8,282.0,8,37
OFF-PA-10000382,4,468.0,4,16
OFF-PA-10000383,6,459.0,6,20
OFF-PA-10000393,4,211.0,4,12
OFF-PA-10000418,6,1782.0,6,19
OFF-PA-10000420,1,42.0,1,3
OFF-PA-10000423,3,227.0,3,8
OFF-PA-10000450,8,1030.0,8,32
OFF-PA-10000453,9,1406.0,9,30
OFF-PA-10000466,3,76.0,3,12
OFF-PA-10000474,12,1104.0,12,34
OFF-PA-10000476,1,32.0,1,2
OFF-PA-10000477,7,172.0,7,33
OFF-PA-10000482,6,1017.0,6,28
OFF-PA-10000483,4,415.0,4,15
OFF-PA-10000501,3,232.0,3,10
OFF-PA-10000520,5,109.0,5,19
OFF-PA-10000522,4,332.0,4,17
OFF-PA-10000527,1,36.0,1,2
OFF-PA-10000528,4,71.0,4,14
OFF-PA-10000533,6,84.0,5,15
OFF-PA-10000540,6,479.0,6,24
OFF-PA-10000551,3,55.0,3,11
OFF-PA-10000552,5,84.0,5,15
OFF-PA-10000556,2,55.0,2,9
OFF-PA-10000562,5,748.0,5,30
OFF-PA-10000565,2,280.0,2,5
OFF-PA-10000575,7,217.0,7,34
OFF-PA-10000579,7,1040.0,7,40
OFF-PA-10000587,4,107.0,4,15
OFF-PA-10000588,1,63.0,1,2
OFF-PA-10000591,11,1229.0,11,42
OFF-PA-10000595,4,352.0,4,16
OFF-PA-10000601,1,7.0,1,2
OFF-PA-10000605,3,50.0,3,9
OFF-PA-10000644,1,39.0,1,3
OFF-PA-10000655,1,34.0,1,2
OFF-PA-10000659,7,502.0,7,39
OFF-PA-10000673,2,63.0,2,9
OFF-PA-10000675,9,1567.0,9,40
OFF-PA-10000677,7,236.0,7,22
OFF-PA-10000682,4,61.0,4,12
OFF-PA-10000694,4,232.0,4,14
OFF-PA-10000697,3,49.0,3,12
OFF-PA-10000705,4,319.0,4,22
OFF-PA-10000721,1,28.0,1,1
OFF-PA-10000726,4,160.0,4,19
OFF-PA-10000731,5,234.0,5,15
OFF-PA-10000740,3,238.0,3,12
OFF-PA-10000743,6,130.0,6,20
OFF-PA-10000745,6,181.0,6,20
OFF-PA-10000752,4,333.0,4,19
OFF-PA-10000756,3,256.0,3,9
OFF-PA-10000758,1,68.0,1,2
OFF-PA-10000776,5,503.0,5,13
OFF-PA-10000781,5,260.0,5,18
OFF-PA-10000788,6,96.0,6,18
OFF-PA-10000791,6,117.0,6,26
OFF-PA-10000806,5,1098.0,5,20
OFF-PA-10000807,3,70.0,3,17
OFF-PA-10000809,5,60.0,4,11
OFF-PA-10000816,4,133.0,4,10
OFF-PA-10000824,1,36.0,1,2
OFF-PA-10000827,3,133.0,3,8
OFF-PA-10000850,6,389.0,6,28
OFF-PA-10000859,2,18.0,2,5
OFF-PA-10000863,8,206.0,8,22
OFF-PA-10000867,6,300.0,6,19
OFF-PA-10000871,1,235.0,1,5
OFF-PA-10000872,7,217.0,7,26
OFF-PA-10000876,5,266.0,5,10
OFF-PA-10000878,4,442.0,4,13
OFF-PA-10000908,9,1172.0,9,45
OFF-PA-10000915,3,172.0,3,12
OFF-PA-10000919,1,155.0,1,4
OFF-PA-10000924,4,322.0,4,14
OFF-PA-10000935,5,246.0,5,12
OFF-PA-10000944,3,135.0,3,5
OFF-PA-10000947,3,148.0,3,17
OFF-PA-10000951,7,589.0,7,22
OFF-PA-10000955,3,39.0,3,7
OFF-PA-10000960,4,125.0,4,14
OFF-PA-10000961,5,250.0,5,15
OFF-PA-10000976,1,103.0,1,4
OFF-PA-10000994,17,3292.0,17,59
OFF-PA-10001001,1,93.0,1,4
OFF-PA-10001004,7,426.0,6,42
OFF-PA-10001006,8,699.0,8,38
OFF-PA-10001019,8,544.0,8,32
OFF-PA-10001033,11,1435.0,11,39
OFF-PA-10001085,1,42.0,1,6
OFF-PA-10001086,5,872.0,5,21
OFF-PA-10001091,8,550.0,8,32
OFF-PA-10001115,1,43.0,1,9
OFF-PA-10001125,9,1102.0,8,41
OFF-PA-10001142,1,204.0,1,6
OFF-PA-10001144,5,865.0,5,17
OFF-PA-10001164,2,158.0,2,10
OFF-PA-10001166,10,223.0,9,28
OFF-PA-10001170,7,527.0,7,17
OFF-PA-10001178,6,664.0,6,35
OFF-PA-10001184,6,139.0,6,24
OFF-PA-10001204,5,46.0,5,10
OFF-PA-10001212,6,426.0,6,21
OFF-PA-10001215,3,76.0,3,17
OFF-PA-10001223,3,882.0,3,19
OFF-PA-10001236,4,270.0,4,14
OFF-PA-10001243,2,30.0,2,5
OFF-PA-10001246,2,45.0,2,7
OFF-PA-10001258,6,1962.0,6,43
OFF-PA-10001259,1,36.0,1,2
OFF-PA-10001260,2,88.0,2,11
OFF-PA-10001274,2,18.0,2,5
OFF-PA-10001275,2,100.0,2,4
OFF-PA-10001281,1,192.0,1,4
OFF-PA-10001283,9,276.0,9,29
OFF-PA-10001289,8,1279.0,8,37
OFF-PA-10001293,3,79.0,3,13
OFF-PA-10001294,2,243.0,2,5
OFF-PA-10001295,7,407.0,7,24
OFF-PA-10001301,6,311.0,6,11
OFF-PA-10001302,1,33.0,1,4
OFF-PA-10001307,4,55.0,4,15
OFF-PA-10001323,4,555.0,4,21
OFF-PA-10001327,4,551.0,4,16
OFF-PA-10001348,1,61.0,1,2
OFF-PA-10001351,1,29.0,1,2
OFF-PA-10001357,5,653.0,5,14
OFF-PA-10001363,5,295.0,5,24
OFF-PA-10001370,3,179.0,3,10
OFF-PA-10001371,3,273.0,3,10
OFF-PA-10001385,9,353.0,9,32
OFF-PA-10001409,1,15.0,1,3
OFF-PA-10001421,1,25.0,1,2
OFF-PA-10001445,2,419.0,2,9
OFF-PA-10001448,1,7.0,1,1
OFF-PA-10001450,1,20.0,1,4
OFF-PA-10001456,5,192.0,5,16
OFF-PA-10001457,2,186.0,2,14
OFF-PA-10001461,2,87.0,2,14
OFF-PA-10001466,4,553.0,4,18
OFF-PA-10001470,7,465.0,7,26
OFF-PA-10001471,4,118.0,4,16
OFF-PA-10001492,5,404.0,5,17
OFF-PA-10001495,3,96.0,3,11
OFF-PA-10001497,9,1263.0,9,29
OFF-PA-10001509,5,270.0,5,30
OFF-PA-10001516,8,324.0,8,25
OFF-PA-10001523,4,353.0,4,8
OFF-PA-10001526,8,115.0,8,28
OFF-PA-10001531,1,26.0,1,3
OFF-PA-10001534,5,127.0,5,21
OFF-PA-10001536,10,868.0,10,32
OFF-PA-10001537,2,118.0,2,6
OFF-PA-10001560,5,81.0,5,15
OFF-PA-10001569,4,119.0,4,19
OFF-PA-10001576,5,178.0,5,26
OFF-PA-10001578,1,112.0,1,4
OFF-PA-10001583,2,50.0,2,7
OFF-PA-10001593,5,136.0,5,25
OFF-PA-10001595,1,59.0,1,3
OFF-PA-10001609,6,75.0,6,25
OFF-PA-10001620,3,153.0,3,9
OFF-PA-10001622,4,39.0,4,9
OFF-PA-10001639,7,155.0,7,25
OFF-PA-10001650,4,361.0,4,18
OFF-PA-10001653,4,171.0,4,15
OFF-PA-10001656,1,56.0,1,4
OFF-PA-10001661,8,896.0,8,29
OFF-PA-10001662,6,697.0,6,24
OFF-PA-10001667,8,170.0,8,32
OFF-PA-10001685,11,478.0,11,56
OFF-PA-10001686,5,476.0,5,28
OFF-PA-10001691,1,36.0,1,2
OFF-PA-10001708,7,432.0,7,24
OFF-PA-10001712,3,150.0,3,15
OFF-PA-10001720,5,429.0,5,31
OFF-PA-10001722,6,452.0,5,19
OFF-PA-10001725,2,178.0,2,5
OFF-PA-10001733,1,27.0,1,2
OFF-PA-10001735,2,393.0,2,8
OFF-PA-10001736,7,772.0,6,23
OFF-PA-10001745,3,108.0,3,17
OFF-PA-10001752,3,33.0,3,7
OFF-PA-10001758,6,677.0,6,24
OFF-PA-10001761,7,237.0,7,17
OFF-PA-10001763,2,50.0,2,5
OFF-PA-10001776,9,248.0,9,28
OFF-PA-10001790,5,585.0,5,14
OFF-PA-10001795,3,253.0,3,13
OFF-PA-10001800,8,144.0,8,25
OFF-PA-10001801,8,251.0,8,36
OFF-PA-10001804,8,164.0,8,27
OFF-PA-10001815,5,960.0,5,20
OFF-PA-10001818,6,801.0,6,26
OFF-PA-10001826,2,40.0,2,7
OFF-PA-10001835,7,671.0,7,24
OFF-PA-10001837,2,37.0,2,7
OFF-PA-10001838,10,135.0,10,24
OFF-PA-10001844,4,253.0,4,12
OFF-PA-10001846,5,69.0,5,14
OFF-PA-10001849,1,58.0,1,2
OFF-PA-10001850,3,198.0,3,8
OFF-PA-10001858,2,252.0,2,10
OFF-PA-10001869,3,475.0,3,14
OFF-PA-10001870,8,170.0,8,28
OFF-PA-10001878,12,1793.0,12,45
OFF-PA-10001892,5,110.0,5,17
OFF-PA-10001905,2,204.0,2,10
OFF-PA-10001934,8,147.0,8,24
OFF-PA-10001937,7,125.0,7,24
OFF-PA-10001944,4,345.0,4,13
OFF-PA-10001947,4,58.0,4,10
OFF-PA-10001950,5,200.0,5,26
OFF-PA-10001952,2,83.0,2,4
OFF-PA-10001954,5,723.0,4,33
OFF-PA-10001968,8,619.0,8,27
OFF-PA-10001970,19,2168.0,18,70
OFF-PA-10001971,10,1005.0,9,36
OFF-PA-10001972,15,432.0,15,57
OFF-PA-10001977,4,443.0,4,9
OFF-PA-10001979,2,339.0,2,16
OFF-PA-10001994,3,121.0,3,6
OFF-PA-10002001,1,13.0,1,2
OFF-PA-10002005,9,196.0,9,33
OFF-PA-10002011,6,253.0,6,28
OFF-PA-10002022,7,337.0,7,19
OFF-PA-10002033,6,819.0,6,25
OFF-PA-10002036,5,138.0,5,24
OFF-PA-10002040,5,698.0,5,16
OFF-PA-10002043,4,552.0,4,12
OFF-PA-10002047,7,1598.0,7,34
OFF-PA-10002073,6,475.0,6,24
OFF-PA-10002101,1,73.0,1,5
OFF-PA-10002105,3,57.0,3,9
OFF-PA-10002109,8,511.0,8,30
OFF-PA-10002120,3,517.0,3,10
OFF-PA-10002137,7,263.0,7,35
OFF-PA-10002160,8,173.0,8,34
OFF-PA-10002193,1,24.0,1,5
OFF-PA-10002195,12,167.0,12,33
OFF-PA-10002196,6,570.0,6,26
OFF-PA-10002218,1,131.0,1,4
OFF-PA-10002219,7,435.0,6,42
OFF-PA-10002222,6,593.0,6,27
OFF-PA-10002230,4,68.0,4,16
OFF-PA-10002231,1,48.0,1,6
OFF-PA-10002237,7,344.0,7,28
OFF-PA-10002245,7,192.0,7,33
OFF-PA-10002246,6,119.0,6,22
OFF-PA-10002248,7,759.0,7,36
OFF-PA-10002250,7,138.0,6,26
OFF-PA-10002254,7,881.0,7,37
OFF-PA-10002258,1,7.0,1,1
OFF-PA-10002259,3,76.0,3,8
OFF-PA-10002262,6,141.0,6,22
OFF-PA-10002292,2,208.0,2,7
OFF-PA-10002295,5,346.0,5,11
OFF-PA-10002303,3,120.0,3,12
OFF-PA-10002319,6,574.0,6,16
OFF-PA-10002328,4,129.0,4,17
OFF-PA-10002333,1,16.0,1,3
OFF-PA-10002338,8,683.0,8,49
OFF-PA-10002352,2,40.0,2,3
OFF-PA-10002356,1,40.0,1,3
OFF-PA-10002360,5,404.0,5,21
OFF-PA-10002363,6,322.0,6,24
OFF-PA-10002365,5,90.0,5,15
OFF-PA-10002369,1,89.0,1,6
OFF-PA-10002370,3,81.0,3,8
OFF-PA-10002371,2,196.0,2,7
OFF-PA-10002372,10,605.0,10,35
OFF-PA-10002373,6,514.0,6,35
OFF-PA-10002377,14,1004.0,13,52
OFF-PA-10002382,8,669.0,8,43
OFF-PA-10002394,2,175.0,2,7
OFF-PA-10002396,6,252.0,6,14
OFF-PA-10002416,7,301.0,7,25
OFF-PA-10002418,4,238.0,4,15
OFF-PA-10002421,4,284.0,4,15
OFF-PA-10002461,3,130.0,3,13
OFF-PA-10002464,8,364.0,8,32
OFF-PA-10002473,3,385.0,3,17
OFF-PA-10002477,6,529.0,6,23
OFF-PA-10002479,17,1214.0,17,57
OFF-PA-10002488,4,134.0,4,12
OFF-PA-10002499,2,245.0,2,5
OFF-PA-10002514,5,318.0,5,28
OFF-PA-10002516,3,281.0,3,7
OFF-PA-10002520,4,507.0,4,11
OFF-PA-10002522,2,135.0,2,8
OFF-PA-10002524,6,673.0,6,24
OFF-PA-10002534,2,193.0,2,12
OFF-PA-10002539,4,511.0,4,18
OFF-PA-10002552,2,32.0,2,5
OFF-PA-10002558,1,268.0,1,7
OFF-PA-10002563,9,351.0,9,36
OFF-PA-10002581,6,755.0,6,30
OFF-PA-10002585,1,36.0,1,4
OFF-PA-10002586,6,102.0,6,22
OFF-PA-10002606,4,124.0,4,26
OFF-PA-10002611,1,43.0,1,4
OFF-PA-10002615,8,108.0,8,25
OFF-PA-10002616,4,271.0,4,15
OFF-PA-10002618,6,376.0,6,28
OFF-PA-10002645,4,290.0,4,10
OFF-PA-10002652,3,505.0,3,19
OFF-PA-10002659,5,69.0,5,21
OFF-PA-10002666,4,167.0,4,20
OFF-PA-10002671,1,48.0,1,9
OFF-PA-10002689,5,154.0,5,25
OFF-PA-10002709,2,90.0,2,16
OFF-PA-10002713,8,227.0,8,33
OFF-PA-10002725,2,241.0,2,8
OFF-PA-10002741,2,35.0,2,8
OFF-PA-10002749,3,72.0,3,12
OFF-PA-10002751,4,90.0,4,15
OFF-PA-10002755,4,416.0,4,15
OFF-PA-10002764,3,170.0,3,15
OFF-PA-10002767,3,300.0,3,22
OFF-PA-10002771,6,388.0,6,27
OFF-PA-10002787,8,120.0,8,22
OFF-PA-10002811,7,687.0,7,32
OFF-PA-10002818,6,258.0,6,26
OFF-PA-10002842,1,27.0,1,2
OFF-PA-10002862,3,379.0,3,16
OFF-PA-10002870,5,123.0,5,20
OFF-PA-10002893,5,125.0,5,13
OFF-PA-10002918,1,40.0,1,3
OFF-PA-10002921,2,132.0,2,6
OFF-PA-10002923,6,597.0,6,13
OFF-PA-10002925,2,388.0,2,12
OFF-PA-10002927,6,499.0,6,23
OFF-PA-10002930,3,227.0,3,6
OFF-PA-10002941,3,75.0,3,4
OFF-PA-10002944,5,164.0,5,18
OFF-PA-10002947,5,95.0,5,16
OFF-PA-10002960,1,35.0,1,7
OFF-PA-10002966,4,547.0,4,17
OFF-PA-10002968,2,169.0,2,8
OFF-PA-10002971,2,137.0,2,10
OFF-PA-10002974,9,771.0,9,35
OFF-PA-10002976,1,122.0,1,4
OFF-PA-10002986,11,279.0,11,46
OFF-PA-10003001,4,85.0,4,13
OFF-PA-10003002,1,45.0,1,7
OFF-PA-10003016,5,73.0,5,24
OFF-PA-10003020,3,173.0,3,10
OFF-PA-10003022,6,297.0,6,26
OFF-PA-10003027,3,191.0,3,9
OFF-PA-10003033,1,18.0,1,2
OFF-PA-10003034,8,330.0,8,30
OFF-PA-10003036,4,63.0,4,11
OFF-PA-10003037,5,295.0,5,22
OFF-PA-10003039,8,945.0,8,36
OFF-PA-10003052,1,19.0,1,3
OFF-PA-10003063,3,53.0,3,15
OFF-PA-10003072,6,110.0,6,19
OFF-PA-10003105,6,318.0,5,20
OFF-PA-10003115,4,475.0,4,18
OFF-PA-10003127,6,327.0,6,13
OFF-PA-10003129,4,686.0,4,14
OFF-PA-10003133,5,422.0,5,15
OFF-PA-10003134,4,500.0,4,12
OFF-PA-10003139,6,469.0,6,29
OFF-PA-10003156,1,98.0,1,4
OFF-PA-10003172,8,176.0,7,28
OFF-PA-10003177,7,100.0,7,17
OFF-PA-10003205,2,36.0,2,5
OFF-PA-10003224,5,383.0,5,24
OFF-PA-10003228,5,1224.0,5,25
OFF-PA-10003232,2,164.0,2,8
OFF-PA-10003252,8,861.0,8,36
OFF-PA-10003256,3,105.0,3,11
OFF-PA-10003270,4,85.0,4,18
OFF-PA-10003273,1,290.0,1,6
OFF-PA-10003296,2,51.0,2,5
OFF-PA-10003301,6,308.0,6,28
OFF-PA-10003302,7,1099.0,7,32
OFF-PA-10003303,4,487.0,4,18
OFF-PA-10003309,4,104.0,4,19
OFF-PA-10003320,1,40.0,1,4
OFF-PA-10003332,6,1217.0,6,31
OFF-PA-10003333,1,159.0,1,6
OFF-PA-10003338,2,120.0,2,10
OFF-PA-10003349,6,97.0,6,17
OFF-PA-10003350,5,354.0,5,15
OFF-PA-10003359,1,148.0,1,3
OFF-PA-10003363,4,109.0,4,17
OFF-PA-10003365,2,217.0,2,8
OFF-PA-10003380,7,263.0,7,22
OFF-PA-10003381,8,1049.0,8,25
OFF-PA-10003389,1,12.0,1,2
OFF-PA-10003390,6,739.0,6,26
OFF-PA-10003395,6,1791.0,6,26
OFF-PA-10003405,4,157.0,4,16
OFF-PA-10003407,6,320.0,6,21
OFF-PA-10003416,11,970.0,11,39
OFF-PA-10003418,6,267.0,6,22
OFF-PA-10003424,7,367.0,7,21
OFF-PA-10003441,11,334.0,11,53
OFF-PA-10003449,4,298.0,4,13
OFF-PA-10003455,11,1522.0,11,52
OFF-PA-10003465,4,201.0,4,11
OFF-PA-10003475,3,236.0,3,15
OFF-PA-10003492,4,127.0,4,7
OFF-PA-10003499,5,334.0,5,23
OFF-PA-10003510,3,404.0,3,18
OFF-PA-10003511,7,579.0,7,31
OFF-PA-10003513,7,419.0,7,28
OFF-PA-10003517,5,486.0,5,30
OFF-PA-10003518,3,299.0,3,10
OFF-PA-10003527,1,21.0,1,2
OFF-PA-10003543,2,26.0,2,5
OFF-PA-10003550,6,1405.0,6,37
OFF-PA-10003556,1,41.0,1,5
OFF-PA-10003571,5,470.0,5,17
OFF-PA-10003573,4,130.0,4,13
OFF-PA-10003586,1,106.0,1,4
OFF-PA-10003591,3,151.0,3,15
OFF-PA-10003625,3,329.0,3,11
OFF-PA-10003640,2,228.0,2,10
OFF-PA-10003641,9,971.0,9,40
OFF-PA-10003651,5,166.0,5,26
OFF-PA-10003654,6,336.0,6,23
OFF-PA-10003656,4,539.0,4,21
OFF-PA-10003657,5,66.0,5,18
OFF-PA-10003664,5,323.0,5,17
OFF-PA-10003673,9,246.0,9,38
OFF-PA-10003681,2,48.0,2,4
OFF-PA-10003686,9,751.0,9,33
OFF-PA-10003699,1,40.0,1,4
OFF-PA-10003708,7,375.0,7,20
OFF-PA-10003715,2,63.0,2,5
OFF-PA-10003718,6,178.0,6,21
OFF-PA-10003724,7,185.0,7,35
OFF-PA-10003729,2,46.0,2,9
OFF-PA-10003731,6,688.0,6,27
OFF-PA-10003739,1,12.0,1,2
OFF-PA-10003744,9,656.0,9,39
OFF-PA-10003774,3,246.0,3,13
OFF-PA-10003784,4,220.0,4,10
OFF-PA-10003790,6,577.0,6,26
OFF-PA-10003796,2,194.0,2,11
OFF-PA-10003797,5,187.0,5,29
OFF-PA-10003805,6,789.0,6,33
OFF-PA-10003808,2,112.0,2,6
OFF-PA-10003823,3,502.0,3,18
OFF-PA-10003832,7,445.0,7,28
OFF-PA-10003835,1,34.0,1,2
OFF-PA-10003838,6,337.0,6,20
OFF-PA-10003845,4,93.0,4,16
OFF-PA-10003848,8,178.0,8,30
OFF-PA-10003868,8,1595.0,8,33
OFF-PA-10003875,2,136.0,2,8
OFF-PA-10003878,5,740.0,5,18
OFF-PA-10003883,5,120.0,5,19
OFF-PA-10003884,5,616.0,5,28
OFF-PA-10003892,4,744.0,4,16
OFF-PA-10003893,7,110.0,7,28
OFF-PA-10003899,15,742.0,15,52
OFF-PA-10003906,8,303.0,8,28
OFF-PA-10003907,3,330.0,3,16
OFF-PA-10003911,8,1039.0,8,33
OFF-PA-10003919,1,8.0,1,2
OFF-PA-10003920,5,187.0,5,14
